bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
11825,Empire of the Sun: The Pacific War 1941-1945,892,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
40628,Finca,893,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
303731,Primal: The Awakening,894,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
73761,K2,895,38,other,Racing / sports / route bridge,bridge_cluster,review
168435,Between Two Cities,896,30,other,,tiny_fragment,no
242574,Century: Eastern Wonders,897,36,other,Light set-collection gateway,bridge_cluster,review
72321,The Networks: Primetime,898,21,other,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,no
372559,Spots,899,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
382843,Evacuation,900,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
424981,Eternal Decks,901,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
264052,Circadians: First Light,902,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
226320,My Little Scythe,903,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
244331,Blue Lagoon,904,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
314503,Codex Naturalis,905,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
241724,Villagers,906,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
21882,Blue Moon City,907,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
393672,Gloomhaven: Buttons & Bugs,908,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
162007,Steampunk Rally,909,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
253499,A War of Whispers,910,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
16747,Tumblin' Dice,911,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
218333,Rhino Hero: Super Battle,912,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
65532,Defenders of the Realm,913,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
51,Ricochet Robots,914,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
244228,Reef,915,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
87890,Prêt-à-Porter,916,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
342444,Black Rose Wars: Rebirth,917,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
276498,Paris: La Cité de la Lumière,918,31,other,Railroad Ink / spatial puzzle cluster,franchise_series,no
155624,Specter Ops,919,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
173064,Leaving Earth,920,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
393325,Captain Flip,921,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
181521,Warhammer Quest: The Adventure Card Game,922,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
407297,River Valley Glassworks,923,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
352418,Fliptown,924,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
8125,Santiago,925,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
387780,Rats of Wistar,926,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
300877,New York Zoo,927,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
15364,Vegas Showdown,928,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
313889,Hoplomachus: Victorum,929,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
169654,Deep Sea Adventure,930,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
150997,Shadows of Brimstone: Swamps of Death,931,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
214029,SpaceCorp: 2025-2300AD,932,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
22345,Yspahan,933,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
160495,ZhanGuo,934,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
9823,Advanced Squad Leader: Starter Kit #1,935,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
73171,Earth Reborn,936,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
68425,Eminent Domain,937,15,other,Deck-manipulation / engine gateway cluster,bridge_cluster,review
214887,CO₂: Second Chance,938,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
441696,Sanctuary,939,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
447243,Duel for Cardia,940,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
181687,The Pursuit of Happiness,941,24,other,Ark Nova universal-appeal micro-cluster,bridge_singleton,no
198740,Lovecraft Letter,942,3,other,Thematic sandbox worker-placement bridge,bridge_cluster,no
220520,Caverna: Cave vs Cave,943,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
204516,878 Vikings: Invasions of England,944,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
332290,Stardew Valley: The Board Game,945,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
251678,Railroad Ink: Blazing Red Edition,946,31,other,Railroad Ink / spatial puzzle cluster,franchise_series,no
256382,Disney Villainous: The Worst Takes it All,947,34,other,Licensed family/fandom games,franchise_series,no
200147,Kanagawa,948,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
31563,Middle-Earth Quest,949,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
47185,Warhammer: Invasion,950,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
116998,Thunderstone Advance: Towers of Ruin,951,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
198830,"Heroes of Land, Air & Sea",952,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
218121,Dice Hospital,953,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
256570,Crown of Emara,954,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
393429,Critter Kitchen,955,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
359970,Challengers!,956,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
338760,Imperial Steam,957,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
385331,Creature Caravan,958,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
294612,Unlock!: Epic Adventures,959,37,other,Escape-room / Unlock series cluster,franchise_series,no
3307,Wallenstein,960,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
201825,Ex Libris,961,36,other,Light set-collection gateway,bridge_cluster,review
239472,Abomination: The Heir of Frankenstein,962,0,other,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,no
249277,Brazil: Imperial,963,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
254386,Raccoon Tycoon,964,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
285984,Last Bastion,965,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
231218,Black Sonata,966,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
161417,Red7,967,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
156943,Saint Petersburg (Second Edition),968,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
271319,Las Vegas Royale,969,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
194879,Not Alone,970,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
179172,Unfair,971,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
203417,EXIT: The Game – The Secret Lab,972,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
55600,Shipyard,973,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
234477,Battle for Rokugan,974,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
277700,Merchants Cove,975,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
171273,FUSE,976,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
43528,World Without End,977,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
175117,Celestia,978,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
272739,Clinic: Deluxe Edition,979,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
162286,Super Motherload,980,38,other,Racing / sports / route bridge,bridge_cluster,review
2163,Space Hulk,981,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
281549,Beast,982,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
402676,Cities,983,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
377470,Sail,984,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
354544,Unmatched: Houdini vs. The Genie,985,16,other,Unmatched / skirmish series cluster,franchise_series,no
387378,MLEM: Space Agency,986,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
329845,Stella: Dixit Universe,987,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
131260,Qwixx,988,17,roll_and_write_number_dice_games,Roll-and-write / number dice games,taste_cross_over,yes
217780,Gentes,989,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
170416,Vast: The Crystal Caverns,990,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
173442,Empires: Age of Discovery,991,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
131287,Panamax,992,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
275467,Letter Jam,993,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
297129,Jekyll vs. Hyde,994,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
270314,Ohanami,995,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
56692,Parade,996,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
160499,King of New York,997,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
30645,Tammany Hall,998,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
227460,Hannibal & Hamilcar,999,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
267319,Roam,1000,24,other,Ark Nova universal-appeal micro-cluster,bridge_singleton,no
219215,Werewords,1001,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
196526,Coffee Roaster,1002,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
192457,Cry Havoc,1003,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
218479,Cerebria: The Inside World,1004,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
122298,Morels,1005,29,other,Small two-player/set-collection card games,bridge_cluster,review
176165,Dale of Merchants,1006,29,other,Small two-player/set-collection card games,bridge_cluster,review
179275,One Deck Dungeon,1007,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
2093,Mahjong,1008,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
12002,Jambo,1009,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
1035,Squad Leader,1010,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
317457,Dinosaur World,1011,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
197443,Fugitive,1012,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
284818,Caylus 1303,1013,22,other,Trade-route / area-influence euros,bridge_cluster,no
230244,Black Angel,1014,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
216459,The Lost Expedition,1015,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,1016,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
393333,Galileo Galilei,1017,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
156566,Lords of Xidit,1018,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
65244,Forbidden Island,1019,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
245643,Luxor,1020,15,other,Deck-manipulation / engine gateway cluster,bridge_cluster,review
137988,Zombicide Season 2: Prison Outbreak,1021,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
191051,Outlive,1022,0,other,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,no
228867,Unlock!: Mystery Adventures,1023,37,other,Escape-room / Unlock series cluster,franchise_series,no
36235,The Duke,1024,15,other,Deck-manipulation / engine gateway cluster,bridge_cluster,review
234671,Pandemic: Rising Tide,1025,26,other,Pandemic system cluster,franchise_series,no
239307,Unlock!: Secret Adventures,1026,37,other,Escape-room / Unlock series cluster,franchise_series,no
422674,Saltfjord,1027,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
252153,Tang Garden,1028,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
110277,Among the Stars,1029,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
395375,Art Society,1030,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
